officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude,latitude,longitude
Gandhi Ashram S.O (Ahmedabad),380027,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-27559068,NA,Navrangpura H.O,72.58259537142857,23.065804314285714,23.065804314285714,72.58259537142857
Gandhi Road S.O (Ahmedabad),380001,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-27559068,NA,Ahmedabad G.P.O. ,72.59145705529411,23.022374751764705,23.022374751764705,72.59145705529411
Geratpur B.O,382435,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Dascroi,Ahmedabad,GUJARAT,NA,Nandej S.O,Ahmedabad G.P.O. ,72.68516675,22.904451225,22.904451225,72.68516675
Ghatlodia S.O,380061,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-27661265,NA,Navrangpura H.O,72.53573386046511,23.065977955813953,23.065977955813953,72.53573386046511
Gheekanta Road S.O,380001,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25626773,NA,Ahmedabad G.P.O. ,72.59145705529411,23.022374751764705,23.022374751764705,72.59145705529411
Ghodasar S.O (Ahmedabad),380050,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25326792,NA,Ahmedabad G.P.O. ,72.60928354411764,22.97973657352941,22.97973657352941,72.60928354411764
Ghuma B.O,380058,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Bopal S.O,Navrangpura H.O,72.4691717595238,23.023839892857143,23.023839892857143,72.4691717595238
Girdharnagar S.O,380004,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22867341,NA,Revdibazar H.O,72.59021720652174,23.04943843478261,23.04943843478261,72.59021720652174
Girmatha B.O,382425,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Dascroi,Ahmedabad,GUJARAT,NA,Bareja S.O (Ahmedabad),Ahmedabad G.P.O. ,72.55972615,22.870792675,22.870792675,72.55972615
Gita Mandir Road S.O,380022,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25626773,NA,Ahmedabad G.P.O. ,72.58901556666666,23.003681241666666,23.003681241666666,72.58901556666666
Gomtipur S.O,380021,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22941727,NA,Revdibazar H.O,72.59954255,23.029833425,23.029833425,72.59954255
Gujarat University S.O,380009,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-26300445,NA,Navrangpura H.O,72.55825712192983,23.03578463070175,23.03578463070175,72.55825712192983
Gyaspur B.O,382405,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,NA,Narol S.O,Ahmedabad G.P.O. ,72.58783611875,22.9686966375,22.9686966375,72.58783611875
Harniav B.O,382435,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Dascroi,Ahmedabad,GUJARAT,NA,Nandej S.O,Ahmedabad G.P.O. ,72.68516675,22.904451225,22.904451225,72.68516675
Hirapur B.O,382435,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Nandej S.O,Ahmedabad G.P.O. ,72.68516675,22.904451225,22.904451225,72.68516675
I E Bapunagar S.O,380024,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22740036,NA,Revdibazar H.O,72.61842378125,23.0331411625,23.0331411625,72.61842378125
I I M S.O,380015,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-26302035,NA,Navrangpura H.O,72.52870403398693,23.02260021111111,23.02260021111111,72.52870403398693
Isanpur S.O,382443,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25394388,NA,Ahmedabad G.P.O. ,72.60210360869566,22.981222021739132,22.981222021739132,72.60210360869566
Jamalpur S.O (Ahmedabad),380001,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25351087,NA,Ahmedabad G.P.O. ,72.59145705529411,23.022374751764705,23.022374751764705,72.59145705529411
Jawahar Chowk S.O,380008,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25461019,NA,Ahmedabad G.P.O. ,72.60806179514563,22.9970527592233,22.9970527592233,72.60806179514563
Jetalpur B.O,382427,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Dascroi,Ahmedabad,GUJARAT,NA,Aslali S.O,Ahmedabad G.P.O. ,72.58722685,22.90402725,22.90402725,72.58722685
Jivraj Park S.O,380051,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-26820383,NA,Navrangpura H.O,72.52009627083333,23.003838754166665,23.003838754166665,72.52009627083333
Jodhpur Char Rasta S.O,380015,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-26751294,NA,Navrangpura H.O,72.52870403398693,23.02260021111111,23.02260021111111,72.52870403398693
Juhapura S.O,380055,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-26821681,NA,Navrangpura H.O,72.52953523333333,22.994375266666665,22.994375266666665,72.52953523333333
Kabir Chowk S.O,380005,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-27500568,NA,Navrangpura H.O,72.59272832727272,23.084259712121213,23.084259712121213,72.59272832727272
Kalupur Chakla S.O,380001,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25392487,NA,Ahmedabad G.P.O. ,72.59145705529411,23.022374751764705,23.022374751764705,72.59145705529411
Kanbha B.O,382430,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Kathwada Maize Product S.O,Revdibazar H.O,72.71690176,23.027234959999998,23.027234959999998,72.71690176
Kaniyel B.O,382433,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Kuha S.O,Revdibazar H.O,72.67230694285715,23.000523742857144,23.000523742857144,72.67230694285715
Kasindra B.O,382210,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Dhandhuka,Ahmedabad,GUJARAT,NA,Sarkhej S.O,Navrangpura H.O,72.42330891747213,22.964185562453533,22.964185562453533,72.42330891747213
Kathwada B.O,382430,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Kathwada Maize Product S.O,Revdibazar H.O,72.71690176,23.027234959999998,23.027234959999998,72.71690176
Kathwada Maize Product S.O,382430,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22901391,NA,Revdibazar H.O,72.71690176,23.027234959999998,23.027234959999998,72.71690176
Khadia S.O,380001,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22144885,NA,Ahmedabad G.P.O. ,72.59145705529411,23.022374751764705,23.022374751764705,72.59145705529411
Khanpur S.O (Ahmedabad),380001,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25603157,NA,Ahmedabad G.P.O. ,72.59145705529411,23.022374751764705,23.022374751764705,72.59145705529411
Khodiyarnagar S.O,382350,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22890019,NA,Revdibazar H.O,72.65445281111111,23.045999005555554,23.045999005555554,72.65445281111111
Khokhara Mehmadabad S.O,380008,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22770433,NA,Ahmedabad G.P.O. ,72.60806179514563,22.9970527592233,22.9970527592233,72.60806179514563
Kolat B.O,382210,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Sanand,Ahmedabad,GUJARAT,NA,Sarkhej S.O,Navrangpura H.O,72.42330891747213,22.964185562453533,22.964185562453533,72.42330891747213
Krishnanagar S.O (Ahmedabad),382345,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22813252,NA,Revdibazar H.O,72.643563725,23.05750581875,23.05750581875,72.643563725
Kubadthal B.O,382430,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Kathwada Maize Product S.O,Revdibazar H.O,72.71690176,23.027234959999998,23.027234959999998,72.71690176
Kubernagar B A S.O,382340,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22800121,NA,Revdibazar H.O,72.63614586,23.07052354,23.07052354,72.63614586
Kubernagar S.O,382340,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22811709,NA,Revdibazar H.O,72.63614586,23.07052354,23.07052354,72.63614586
Kuha S.O,382433,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Dascroi,Ahmedabad,GUJARAT,02718-252251,NA,Revdibazar H.O,72.67230694285715,23.000523742857144,23.000523742857144,72.67230694285715
Kujad B.O,382430,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Kathwada Maize Product S.O,Revdibazar H.O,72.71690176,23.027234959999998,23.027234959999998,72.71690176
L G Hospital S.O,380008,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25460865,NA,Ahmedabad G.P.O. ,72.60806179514563,22.9970527592233,22.9970527592233,72.60806179514563
Lal Darwaja S.O,380001,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25506396,NA,Ahmedabad G.P.O. ,72.59145705529411,23.022374751764705,23.022374751764705,72.59145705529411
Lambha B.O,382405,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Narol S.O,Ahmedabad G.P.O. ,72.58783611875,22.9686966375,22.9686966375,72.58783611875
Limbadia B.O,382330,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,NA,Naroda I E S.O,Revdibazar H.O,72.6835154625,23.0840070125,23.0840070125,72.6835154625
M D Marg S.O,380022,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25626773,NA,Ahmedabad G.P.O. ,72.58901556666666,23.003681241666666,23.003681241666666,72.58901556666666
Madhupura Market S.O,380004,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25621841,NA,Revdibazar H.O,72.59021720652174,23.04943843478261,23.04943843478261,72.59021720652174
Mahijada B.O,382425,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Dascroi,Ahmedabad,GUJARAT,NA,Bareja S.O (Ahmedabad),Ahmedabad G.P.O. ,72.55972615,22.870792675,22.870792675,72.55972615
Manek Chowk S.O,380001,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22147333,NA,Ahmedabad G.P.O. ,72.59145705529411,23.022374751764705,23.022374751764705,72.59145705529411
Manekbag S.O,380015,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-26614688,NA,Navrangpura H.O,72.52870403398693,23.02260021111111,23.02260021111111,72.52870403398693
Maninagar S.O,380008,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25465807,NA,Ahmedabad G.P.O. ,72.60806179514563,22.9970527592233,22.9970527592233,72.60806179514563
Medra B.O,382330,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,NA,Naroda I E S.O,Revdibazar H.O,72.6835154625,23.0840070125,23.0840070125,72.6835154625
Meghaningar S.O,380016,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22682201,NA,Revdibazar H.O,72.60566932173913,23.054594873913043,23.054594873913043,72.60566932173913
Memnagar S.O,380052,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-27913881,NA,Navrangpura H.O,72.53529046666667,23.046966105128206,23.046966105128206,72.53529046666667
Miroli B.O,382425,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Dascroi,Ahmedabad,GUJARAT,NA,Bareja S.O (Ahmedabad),Ahmedabad G.P.O. ,72.55972615,22.870792675,22.870792675,72.55972615
Motera S.O,380005,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmedabad,Ahmedabad,GUJARAT,079-27502291,NA,Navrangpura H.O,72.59272832727272,23.084259712121213,23.084259712121213,72.59272832727272
Muktipur B.O,382425,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Bareja S.O (Ahmedabad),Ahmedabad G.P.O. ,72.55972615,22.870792675,22.870792675,72.55972615
Municipal Corporation S.O,380001,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25391927,NA,Ahmedabad G.P.O. ,72.59145705529411,23.022374751764705,23.022374751764705,72.59145705529411
N C Market S.O,380002,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22177200,NA,Revdibazar H.O,72.59845351666667,23.009442716666666,23.009442716666666,72.59845351666667
N C Mills S.O,382345,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22203709,NA,Revdibazar H.O,72.643563725,23.05750581875,23.05750581875,72.643563725
Nana Chiloda B.O,382330,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,NA,Naroda I E S.O,Revdibazar H.O,72.6835154625,23.0840070125,23.0840070125,72.6835154625
Nandej S.O,382435,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,02718-255339,NA,Ahmedabad G.P.O. ,72.68516675,22.904451225,22.904451225,72.68516675
Naranpura Vistar S.O,380013,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-27681496,NA,Navrangpura H.O,72.55932964603176,23.055554726984127,23.055554726984127,72.55932964603176
Narayannagar S.O,380007,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-26600500,NA,Navrangpura H.O,72.55827237000001,23.01233181,23.01233181,72.55827237000001
Naroda I E S.O,382330,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmedabad,Ahmedabad,GUJARAT,079-22813202,NA,Revdibazar H.O,72.6835154625,23.0840070125,23.0840070125,72.6835154625
Naroda Road S.O,382345,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22200568,NA,Revdibazar H.O,72.643563725,23.05750581875,23.05750581875,72.643563725
Naroda S A S.O,382330,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22819185,NA,Revdibazar H.O,72.6835154625,23.0840070125,23.0840070125,72.6835154625
Naroda S.O,382330,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22822450,NA,Revdibazar H.O,72.6835154625,23.0840070125,23.0840070125,72.6835154625
Narol S.O,382405,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,079-25716100,NA,Ahmedabad G.P.O. ,72.58783611875,22.9686966375,22.9686966375,72.58783611875
Nava Vadaj S.O,380013,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-27644958,NA,Navrangpura H.O,72.55932964603176,23.055554726984127,23.055554726984127,72.55932964603176
Navapura B.O,382210,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Sanand,Ahmedabad,GUJARAT,NA,Sarkhej S.O,Navrangpura H.O,72.42330891747213,22.964185562453533,22.964185562453533,72.42330891747213
Navjivan S.O,380014,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-27541567,NA,Navrangpura H.O,72.5615034,23.0413826,23.0413826,72.5615034
Navrangpura H.O,380009,H.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-26441933,NA,NA,72.55825712192983,23.03578463070175,23.03578463070175,72.55825712192983
Nikol B.O,382350,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmedabad,Ahmedabad,GUJARAT,NA,T B Nagar S.O,Revdibazar H.O,72.65445281111111,23.045999005555554,23.045999005555554,72.65445281111111
Noblenagar S.O,382340,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22819477,NA,Revdibazar H.O,72.63614586,23.07052354,23.07052354,72.63614586
O N G C S.O,380005,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-23290513,NA,Navrangpura H.O,72.59272832727272,23.084259712121213,23.084259712121213,72.59272832727272
Ode B.O,382427,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Aslali S.O,Ahmedabad G.P.O. ,72.58722685,22.90402725,22.90402725,72.58722685
Odhav Industrial Estate S.O,382415,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22977085,NA,Revdibazar H.O,72.65014777142858,23.01629687142857,23.01629687142857,72.65014777142858
Odhav S.O,382415,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22977086,NA,Revdibazar H.O,72.65014777142858,23.01629687142857,23.01629687142857,72.65014777142858
Paldi Kankaj B.O,382425,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Dascroi,Ahmedabad,GUJARAT,NA,Bareja S.O (Ahmedabad),Ahmedabad G.P.O. ,72.55972615,22.870792675,22.870792675,72.55972615
Paldi S.O (Ahmedabad),380007,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-26643096,NA,Navrangpura H.O,72.55827237000001,23.01233181,23.01233181,72.55827237000001
Pardhol B.O,382330,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Naroda I E S.O,Revdibazar H.O,72.6835154625,23.0840070125,23.0840070125,72.6835154625
Pasunj B.O,382430,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Kathwada Maize Product S.O,Revdibazar H.O,72.71690176,23.027234959999998,23.027234959999998,72.71690176
Pirana B.O,382425,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Bareja S.O (Ahmedabad),Ahmedabad G.P.O. ,72.55972615,22.870792675,22.870792675,72.55972615
Polytechnic S.O (Ahmedabad),380015,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-26306641,NA,Navrangpura H.O,72.52870403398693,23.02260021111111,23.02260021111111,72.52870403398693
Public Office S.O (Ahmedabad),380016,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22682967,NA,Revdibazar H.O,72.60566932173913,23.054594873913043,23.054594873913043,72.60566932173913
Raikhad S.O,380001,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-25321237,NA,Ahmedabad G.P.O. ,72.59145705529411,23.022374751764705,23.022374751764705,72.59145705529411
Railway Colony S.O (Ahmedabad),380019,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-27501517,NA,Navrangpura H.O,72.57055785,23.1026007,23.1026007,72.57055785
Railwaypura S.O,380002,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22140888,NA,Revdibazar H.O,72.59845351666667,23.009442716666666,23.009442716666666,72.59845351666667
Raipur S.O (Ahmedabad),380001,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22144692,NA,Ahmedabad G.P.O. ,72.59145705529411,23.022374751764705,23.022374751764705,72.59145705529411
Rajpur Gomtipur S.O,380021,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22941429,NA,Revdibazar H.O,72.59954255,23.029833425,23.029833425,72.59954255
Rakhial S.O,380023,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22773780,NA,Revdibazar H.O,72.62957315,23.0154524,23.0154524,72.62957315
Rakhial Udyog Vistar S.O,380023,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22748293,NA,Revdibazar H.O,72.62957315,23.0154524,23.0154524,72.62957315
Ranip S.O,382480,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-27522054,NA,Navrangpura H.O,72.5687961037037,23.08185845185185,23.08185845185185,72.5687961037037
Ranodra B.O,382433,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Daskroi,Ahmedabad,GUJARAT,NA,Kuha S.O,Revdibazar H.O,72.67230694285715,23.000523742857144,23.000523742857144,72.67230694285715
Revdibazar H.O,380002,H.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22171210,NA,NA,72.59845351666667,23.009442716666666,23.009442716666666,72.59845351666667
S A C S.O,380015,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-26929596,NA,Navrangpura H.O,72.52870403398693,23.02260021111111,23.02260021111111,72.52870403398693
S A Mills S.O,380008,S.O,Non-Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22169249,NA,Ahmedabad G.P.O. ,72.60806179514563,22.9970527592233,22.9970527592233,72.60806179514563
Sabarmati S.O,380005,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-27500505,NA,Navrangpura H.O,72.59272832727272,23.084259712121213,23.084259712121213,72.59272832727272
Saijpur B.O,382405,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,NA,Narol S.O,Ahmedabad G.P.O. ,72.58783611875,22.9686966375,22.9686966375,72.58783611875
Saijpur Bogha S.O,382345,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22817340,NA,Revdibazar H.O,72.643563725,23.05750581875,23.05750581875,72.643563725
Sanathal B.O,382210,B.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Sanand,Ahmedabad,GUJARAT,NA,Sarkhej S.O,Navrangpura H.O,72.42330891747213,22.964185562453533,22.964185562453533,72.42330891747213
Saraspur S.O,380018,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22921701,NA,Revdibazar H.O,119.363188,25.9960675,25.9960675,119.363188
Sardarnagar S.O,382475,S.O,Delivery,Ahmedabad City,Ahmedabad HQ,Gujarat,Ahmadabad City,Ahmedabad,GUJARAT,079-22864234,NA,Revdibazar H.O,72.62421821428572,23.083127985714288,23.083127985714288,72.62421821428572
